,event_id,source_origin_time,source_latitude_deg,source_longitude_deg,source_type,source_depth_km,preferred_source_magnitude,preferred_source_magnitude_type,preferred_source_magnitude_uncertainty,source_depth_uncertainty_km,source_horizontal_uncertainty_km,station_network_code,station_channel_code,station_code,station_location_code,station_latitude_deg,station_longitude_deg,station_elevation_m,trace_name,trace_sampling_rate_hz,trace_start_time,trace_S_arrival_sample,trace_P_arrival_sample,trace_S_arrival_uncertainty_s,trace_P_arrival_uncertainty_s,trace_P_polarity,trace_S_onset,trace_P_onset,trace_snr_db,year,source_type_pnsn_label,source_local_magnitude,source_local_magnitude_uncertainty,source_duration_magnitude,source_duration_magnitude_uncertainty,source_hand_magnitude
369,uw61803812,2022-01-25T12:37:50.480000Z,47.961,-121.969,earthquake,13.28,1.19,ml,0.119,0.6,0.3,UW,HH,BHW,--,47.8361,-122.033,217.0,"bucket1$369,:3,:15001",100,2022-01-25T12:37:00.480000Z,5617.0,5334.0,0.15,0.03,positive,emergent,impulsive,-4.515|0.620|4.032,2022.0,eq,1.19,0.119283085591,0.73,0.14646728751,
370,uw60460431,2012-09-02T11:29:35.020000Z,46.568,-119.668,earthquake,11.908,0.49,ml,0.162,1.0,0.76,US,BH,HAWA,00,46.3925,-119.533,364.0,"bucket1$370,:3,:15001",100,2012-09-02T11:28:45.020000Z,5855.0,5503.0,0.06,0.15,undecidable,impulsive,emergent,2.64|1.197|-2.132,2012.0,eq,0.49,0.162,0.42,0.08,
371,uw61362501,2018-01-03T11:36:47.970000Z,46.25,-122.068,earthquake,8.76,0.35,ml,0.199,0.89,0.6,CC,BH,STD,--,46.2375,-122.224,1189.0,"bucket1$371,:3,:15001",100,2018-01-03T11:35:57.970000Z,5515.0,5277.0,0.06,0.06,undecidable,impulsive,impulsive,6.431|5.602|2.598,2018.0,eq,0.35,0.199,0.29,0.154,
372,uw61278016,2017-05-03T21:58:17.120000Z,47.581,-122.576,earthquake,23.23,1.64,ml,0.18,1.02,0.55,UW,BH,DOSE,--,47.7172,-122.972,53.3,"bucket1$372,:3,:15001",100,2017-05-03T21:57:27.120000Z,6109.0,5627.0,0.06,0.03,positive,impulsive,impulsive,24.553|18.504|15.727,2017.0,eq,1.64,0.18,1.45,0.443,
373,uw10576938,2003-01-19T18:44:02.900000Z,45.329,-121.683,earthquake,4.918,0.8,md,0.03,0.33,0.452,UW,BH,HOOD,--,45.3223,-121.651,1512.0,"bucket1$373,:3,:15001",100,2003-01-19T18:43:12.900000Z,5268.0,5152.0,0.02,0.02,positive,,,21.545|17.943|11.036,2003.0,eq,,,0.8,0.03,
374,uw60474296,2012-10-09T10:07:58.130000Z,45.628,-122.671,earthquake,8.83,1.1,ml,0.179,2.38,1.65,UW,BH,BLOW,--,44.6837,-122.186,657.3,"bucket1$374,:3,:15001",100,2012-10-09T10:07:08.130000Z,7997.0,6697.0,0.06,0.06,positive,impulsive,impulsive,1.03|5.878|6.381,2012.0,eq,1.1,0.179,1.53,0.17,
375,uw61046286,2015-06-25T08:34:26.480000Z,46.772,-120.549,earthquake,7.74,0.83,ml,0.118,0.79,0.42,UW,BH,LTY,--,47.2545,-120.666,807.0,"bucket1$375,:3,:15001",100,2015-06-25T08:33:36.480000Z,6675.0,5955.0,0.06,0.03,negative,impulsive,impulsive,-1.308|0.217|-2.261,2015.0,eq,0.83,0.118,1.09,0.643,
376,uw61534671,2019-07-10T04:18:16.770000Z,45.322,-121.733,earthquake,3.66,1.96,ml,0.088,0.4,0.38,UW,HH,LCCR,--,45.2059,-122.478,271.0,"bucket1$376,:3,:15001",100,2019-07-10T04:17:26.770000Z,6855.0,6052.0,0.15,0.06,positive,emergent,impulsive,9.072|11.9|19.754,2019.0,eq,1.96,0.0878722777067,2.13,0.283072039839,
377,uw61717912,2021-04-25T14:48:10.150000Z,46.205,-122.188,earthquake,7.42,0.24,ml,0.183,0.79,1.09,CC,BH,VALT,--,46.2142,-122.189,1681.0,"bucket1$377,:3,:15001",100,2021-04-25T14:47:20.150000Z,5327.0,5178.0,0.06,0.15,undecidable,impulsive,emergent,6.421|10.542|7.326,2021.0,eq,0.24,0.183321645568,0.29,0.346020554435,
378,uw10804403,2010-05-24T17:31:03.730000Z,47.691,-121.863,earthquake,11.378,1.61,ml,0.099,0.49,0.334,UW,BH,TOLT,--,47.6947,-121.689,541.0,"bucket1$378,:3,:15001",100,2010-05-24T17:30:13.730000Z,5518.0,5288.0,0.02,0.02,undecidable,,,23.32|21.637|15.486,2010.0,eq,1.61,0.099,1.6,0.04,
379,uw61700256,2020-11-08T07:11:17.610000Z,46.853,-121.752,earthquake,1.62,0.46,ml,0.122,0.49,0.27,CC,BH,SIFT,--,46.8668,-121.953,732.0,"bucket1$379,:3,:15001",100,2020-11-08T07:10:27.610000Z,5475.0,5271.0,0.06,0.06,positive,impulsive,impulsive,-1.291|0.383|0.508,2020.0,eq,0.46,0.122009738451,-0.24,0.180879045241,
380,uw61131756,2016-03-10T21:33:06.820000Z,48.322,-122.097,earthquake,12.42,1.8,ml,0.109,0.53,0.41,TA,BH,B05D,--,48.2641,-122.096,153.0,"bucket1$380,:3,:15001",100,2016-03-10T21:32:16.820000Z,5430.0,5228.0,0.03,0.03,positive,impulsive,impulsive,8.772|17.096|10.586,2016.0,eq,1.8,0.109,1.53,0.368,
381,uw10755953,2008-12-08T13:37:53.860000Z,45.132,-120.951,earthquake,14.308,1.6,md,0.05,2.23,0.778,TA,BH,G06A,--,45.2357,-120.635,780.0,"bucket1$381,:3,:15001",100,2008-12-08T13:37:03.860000Z,5934.0,5549.0,0.05,0.08,undecidable,,,8.316|5.988|1.631,2008.0,eq,,,1.6,0.05,
382,uw60631006,2013-11-16T03:47:38.460000Z,47.87,-121.651,earthquake,11.223,1.46,ml,0.091,1.3,0.4,UW,BH,DOSE,--,47.7172,-122.972,53.3,"bucket1$382,:3,:15001",100,2013-11-16T03:46:48.460000Z,7803.0,6588.0,0.06,0.15,undecidable,impulsive,emergent,-1.037|8.01|-5.57,2013.0,eq,1.46,0.091,1.16,0.092,
383,uw61502256,2018-11-03T00:41:09.080000Z,45.679,-122.898,earthquake,22.81,1.55,ml,0.066,0.78,0.27,UO,HH,RAIN,--,46.0829,-123.011,236.5,"bucket1$383,:3,:15001",100,2018-11-03T00:40:19.080000Z,6483.0,5815.0,0.15,0.06,negative,emergent,impulsive,3.648|-0.128|3.746,2018.0,eq,1.55,0.0659118726204,1.22,0.241019187428,
384,uw60032813,2013-08-18T11:31:56.090000Z,48.763,-122.109,earthquake,12.673,1.0,ml,0.146,2.98,0.62,UW,BH,MRBL,--,48.5183,-121.484,75.0,"bucket1$384,:3,:15001",100,2013-08-18T11:31:06.090000Z,6588.0,5883.0,0.15,0.06,positive,emergent,impulsive,8.701|7.208|7.95,2013.0,eq,1.0,0.146,1.01,0.089,
385,uw61663957,2020-08-26T14:06:00.140000Z,46.196,-122.199,earthquake,-0.34,0.025,mh,,0.93,0.91,CC,BH,SWF2,--,46.1783,-122.216,1538.0,"bucket1$385,:3,:15001",100,2020-08-26T14:05:10.140000Z,5191.0,5065.0,0.15,0.06,undecidable,emergent,impulsive,26.982|25.716|13.225,2020.0,eq,,,2.37,0.110494711975,0.025
386,uw60587487,2013-09-07T10:46:05.290000Z,45.036,-122.43,earthquake,14.37,1.6,ml,0.076,1.12,0.3,UW,BH,BLOW,--,44.6837,-122.186,657.3,"bucket1$386,:3,:15001",100,2013-09-07T10:45:15.290000Z,6360.0,5796.0,0.06,0.06,negative,impulsive,impulsive,7.476|14.065|2.255,2013.0,eq,1.6,0.076,1.64,0.137,
387,uw61816537,2022-03-26T15:26:56.730000Z,47.683,-120.29,earthquake,-0.49,1.54,ml,0.181,11.69,0.2,UW,HH,CBS,--,47.8047,-120.043,1067.0,"bucket1$387,:3,:15001",100,2022-03-26T15:26:06.730000Z,5691.0,5382.0,0.06,0.03,negative,impulsive,impulsive,23.253|21.979|21.113,2022.0,eq,1.54,0.181525266564,2.0,0.39399109319,
388,uw60401797,2012-05-12T17:48:50.990000Z,46.49,-122.332,earthquake,10.804,1.1,ml,0.082,1.22,0.84,TA,BH,E04D,--,46.5566,-122.567,204.0,"bucket1$388,:3,:15001",100,2012-05-12T17:48:00.990000Z,5706.0,5363.0,0.06,0.03,positive,impulsive,impulsive,9.571|3.935|5.361,2012.0,eq,1.1,0.082,0.8,0.21,
389,uw60992922,2015-04-27T15:33:53.670000Z,48.504,-125.693,earthquake,4.504,1.41,md,0.053,33.09,2.24,CN,BH,OZB,--,48.9612,-125.498,626.0,"bucket1$389,:3,:15001",100,2015-04-27T15:33:03.670000Z,6303.0,5685.0,0.06,0.03,negative,impulsive,impulsive,4.297|2.791|2.872,2015.0,eq,,,1.41,0.053,
390,uw60672997,2014-01-20T01:59:55.760000Z,48.221,-121.986,earthquake,16.168,1.38,ml,0.148,0.54,0.5,UW,BH,GNW,--,47.5641,-122.825,220.0,"bucket1$390,:3,:15001",100,2014-01-20T01:59:05.760000Z,7715.0,6528.0,0.06,0.06,positive,impulsive,impulsive,4.427|2.726|13.598,2014.0,eq,1.38,0.148,0.87,0.038,
391,uw61717632,2021-04-23T06:39:41.910000Z,46.837,-121.932,earthquake,6.54,1.43,ml,0.298,0.36,0.19,CC,BH,KAUT,--,46.7303,-121.857,689.0,"bucket1$391,:3,:15001",100,2021-04-23T06:38:51.910000Z,5478.0,5261.0,0.06,0.03,positive,impulsive,impulsive,30.734|31.488|31.717,2021.0,eq,1.43,0.298213541915,1.46,0.301632936781,
392,uw61076587,2015-10-10T16:58:35.650000Z,47.579,-121.716,earthquake,9.62,1.17,ml,0.085,1.19,1.73,UW,BH,TOLT,--,47.6947,-121.689,541.0,"bucket1$392,:3,:15001",100,2015-10-10T16:57:45.650000Z,5498.0,5273.0,0.06,0.06,positive,impulsive,impulsive,8.707|9.08|3.247,2015.0,eq,1.17,0.085,0.7,0.051,
393,uw61126661,2016-02-19T08:32:22.570000Z,46.861,-121.763,earthquake,-2.2,1.4,ml,0.171,0.73,0.31,CC,BH,SWF2,--,46.1783,-122.217,1548.0,"bucket1$393,:3,:15001",100,2016-02-19T08:31:32.570000Z,7577.0,6445.0,0.15,0.06,positive,emergent,impulsive,5.629|1.125|-7.788,2016.0,eq,1.4,0.171,2.46,0.307,
394,uw10763028,2009-03-17T23:00:42.000000Z,46.402,-119.285,earthquake,-0.151,1.0,md,0.04,0.02,0.014,US,BH,HAWA,--,46.3925,-119.533,364.0,"bucket1$394,:3,:15001",100,2009-03-17T22:59:52.000000Z,5690.0,5390.0,0.05,0.03,negative,,,9.075|5.22|0.659,2009.0,eq,,,1.0,0.04,
395,uw61623831,2020-05-10T18:14:30.890000Z,47.784,-122.618,earthquake,19.72,1.45,ml,0.072,0.57,0.38,UW,HH,GNW,--,47.5641,-122.825,220.0,"bucket1$395,:3,:15001",100,2020-05-10T18:13:40.890000Z,5979.0,5542.0,0.15,0.03,negative,emergent,impulsive,5.189|3.92|3.948,2020.0,eq,1.45,0.0720239736219,1.09,0.292457241486,
396,uw61775747,2021-09-25T00:28:27.460000Z,46.175,-122.322,earthquake,9.36,0.61,ml,0.0416391199577,1.11,0.73,CC,BH,STD,01,46.2368,-122.224,1259.0,"bucket1$396,:3,:15001",100,2021-09-25T00:27:37.460000Z,5480.0,5268.0,0.06,0.06,negative,impulsive,impulsive,17.479|17.671|12.654,2021.0,eq,0.61,0.0416391199577,0.27,0.0906763115487,
397,uw61806876,2021-12-18T10:20:29.490000Z,46.778,-121.982,earthquake,7.05,0.94,ml,0.065,0.51,0.4,CC,BH,KAUT,--,46.7303,-121.857,689.0,"bucket1$397,:3,:15001",100,2021-12-18T10:19:39.490000Z,5425.0,5229.0,0.15,0.06,undecidable,emergent,impulsive,9.165|4.385|11.2,2021.0,eq,0.94,0.065221791199,0.57,0.177127173733,
398,uw10778113,2009-05-22T12:41:24.000000Z,46.406,-119.304,earthquake,-0.147,1.1,ml,0.035,0.01,0.0,HW,BH,DDRF,--,46.4911,-119.06,233.0,"bucket1$398,:3,:15001",100,2009-05-22T12:40:34.000000Z,5748.0,5425.0,0.05,0.03,undecidable,,,14.904|21.234|9.414,2009.0,eq,1.1,0.035,1.5,0.05,
399,uw61527126,2019-06-08T09:51:33.050000Z,48.68,-123.825,earthquake,23.15,2.26,ml,0.123,1.11,0.5,CN,HH,SYMB,--,48.5593,-123.799,945.0,"bucket1$399,:3,:15001",100,2019-06-08T09:50:43.050000Z,5713.0,5427.0,0.06,0.03,negative,impulsive,impulsive,38.318|33.985|26.402,2019.0,eq,2.26,0.123054803419,1.91,0.192991068207,
400,uw61336361,2017-10-01T22:09:30.900000Z,46.861,-121.743,earthquake,-0.89,0.77,ml,0.224,1.23,0.38,UW,BH,LON,--,46.7506,-121.81,853.0,"bucket1$400,:3,:15001",100,2017-10-01T22:08:40.900000Z,5389.0,5217.0,0.06,0.06,undecidable,impulsive,impulsive,-5.621|-2.869|2.169,2017.0,eq,0.77,0.224,-0.01,0.449,
401,uw61688982,2020-11-03T03:19:01.010000Z,47.655,-120.403,earthquake,0.08,0.55,ml,0.264,10.04,0.77,UW,HH,CBS,--,47.8047,-120.043,1067.0,"bucket1$401,:3,:15001",100,2020-11-03T03:18:11.010000Z,5925.0,5532.0,0.06,0.06,positive,impulsive,impulsive,2.181|2.343|1.707,2020.0,eq,0.55,0.264072065896,0.18,0.271127741484,
402,uw61752427,2021-08-01T19:52:10.120000Z,46.851,-121.753,earthquake,1.92,1.21,ml,0.228,0.44,0.26,CC,BH,OPCH,--,46.7313,-121.571,592.4,"bucket1$402,:3,:15001",100,2021-08-01T19:51:20.120000Z,5596.0,5340.0,0.06,0.15,undecidable,impulsive,emergent,-3.878|-0.743|2.587,2021.0,eq,1.21,0.228460164775,0.16,0.157616591617,
403,uw60970712,2015-03-10T14:01:29.330000Z,47.581,-122.293,earthquake,34.989,1.64,ml,0.152,0.94,0.61,UW,BH,DOSE,--,47.7172,-122.972,53.3,"bucket1$403,:3,:15001",100,2015-03-10T14:00:39.330000Z,6683.0,5951.0,0.15,0.15,undecidable,emergent,emergent,20.721|18.621|17.533,2015.0,eq,1.64,0.152,1.48,0.235,
404,uw61876492,2022-10-03T04:06:15.530000Z,48.59,-123.101,earthquake,13.32,1.05,ml,0.297,0.53,0.44,UW,HH,RNWY,--,48.6121,-123.126,58.2,"bucket1$404,:3,:15001",100,2022-10-03T04:05:25.530000Z,5401.0,5224.0,0.06,0.03,positive,impulsive,impulsive,33.254|28.748|23.995,2022.0,eq,1.05,0.296820901911,0.48,0.197331641455,
405,uw61392776,2018-05-25T07:25:54.060000Z,46.395,-123.291,earthquake,16.34,2.95,ml,0.148,1.13,0.28,UW,HH,YACT,--,45.9325,-122.419,211.2,"bucket1$405,:3,:15001",100,2018-05-25T07:25:04.060000Z,7379.0,6338.0,0.06,0.03,positive,impulsive,impulsive,35.913|35.384|35.555,2018.0,eq,2.95,0.148,3.19,0.224,
406,uw61832077,2022-05-17T03:33:11.990000Z,44.745,-122.609,earthquake,18.57,1.31,ml,0.162,0.86,0.45,UW,HH,LCCR,--,45.2059,-122.478,271.0,"bucket1$406,:3,:15001",100,2022-05-17T03:32:21.990000Z,6636.0,5940.0,0.06,0.06,positive,impulsive,impulsive,9.858|5.386|6.007,2022.0,eq,1.31,0.162077106541,1.09,0.0247937819832,
407,uw61850701,2022-06-12T09:35:09.360000Z,47.388,-122.442,earthquake,23.17,1.13,ml,0.139,0.64,0.82,UW,HH,TKEY,--,47.1786,-122.771,47.4,"bucket1$407,:3,:15001",100,2022-06-12T09:34:19.360000Z,6247.0,5661.0,0.15,0.06,negative,emergent,impulsive,nan|-4.026|0.575,2022.0,eq,1.13,0.138747901535,1.12,0.130243651115,
408,uw10825258,2011-08-24T06:31:35.740000Z,46.371,-119.257,earthquake,0.215,1.0,ml,0.068,0.0,1.629,US,BH,HAWA,00,46.3925,-119.533,364.0,"bucket1$408,:3,:15001",100,2011-08-24T06:30:45.740000Z,5766.0,5466.0,0.03,0.03,positive,,,10.693|7.106|0.979,2011.0,eq,1.0,0.068,1.0,0.03,
409,uw10793448,2010-06-01T16:22:14.860000Z,42.206,-121.566,earthquake,6.907,1.81,ml,0.138,0.42,0.222,TA,BH,K04D,--,42.6246,-121.754,1315.0,"bucket1$409,:3,:15001",100,2010-06-01T16:21:24.860000Z,6531.0,5849.0,0.04,0.03,negative,,,11.367|9.653|6.594,2010.0,eq,1.81,0.138,1.6,0.05,
410,uw61896586,2022-11-29T18:32:00.320000Z,48.5065,-123.607333333,earthquake,22.16,1.66,ml,0.213,1.05,0.43,UW,HH,RNWY,--,48.6121,-123.126,58.2,"bucket1$410,:3,:15001",100,2022-11-29T18:31:10.320000Z,6201.0,5682.0,0.15,0.06,positive,emergent,impulsive,7.900|4.274|5.799,2022.0,eq,1.66,0.212895474268,1.11,0.238332958473,
411,uw10701498,2006-10-08T02:48:26.650000Z,46.85,-121.6,earthquake,1.649,4.5,md,0.04,0.63,0.336,TA,BH,E05A,--,46.5605,-121.761,1481.0,"bucket1$411,:3,:15001",100,2006-10-08T02:47:36.650000Z,6028.0,5585.0,0.03,0.03,negative,,,59.537|55.18|44.674,2006.0,eq,,,4.5,0.04,
412,uw61146437,2016-05-31T09:50:55.990000Z,45.283,-121.701,earthquake,7.5,1.77,ml,0.215,0.41,0.25,UW,HH,LCCR,--,45.2059,-122.478,271.0,"bucket1$412,:3,:15001",100,2016-05-31T09:50:05.990000Z,6870.0,6058.0,0.06,0.03,positive,impulsive,impulsive,15.42|15.985|10.638,2016.0,eq,1.77,0.215,1.81,0.211,
413,uw60432942,2012-07-30T20:58:31.350000Z,48.362,-120.828,earthquake,3.966,1.86,ml,0.22,1.49,0.7,UW,BH,RATT,--,47.4255,-121.802,442.4,"bucket1$413,:3,:15001",100,2012-07-30T20:57:41.350000Z,8649.0,7123.0,0.06,0.06,negative,impulsive,impulsive,7.82|8.735|6.65,2012.0,eq,1.86,0.22,1.71,0.157,
414,uw61837176,2022-05-06T06:38:20.410000Z,48.423,-120.442,earthquake,8.93,1.44,md,0.132,20.02,0.85,UW,HH,HOPR,--,47.9229,-120.894,596.8,"bucket1$414,:3,:15001",100,2022-05-06T06:37:30.410000Z,6861.0,6091.0,0.3,0.15,undecidable,emergent,emergent,3.486|2.816|-1.299,2022.0,eq,,,1.44,0.131593804344,
415,uw61677302,2020-09-26T10:03:57.860000Z,48.619,-123.065,earthquake,15.59,0.87,ml,0.131,1.82,1.1,CN,HH,SYMB,--,48.5593,-123.799,945.0,"bucket1$415,:3,:15001",100,2020-09-26T10:03:07.860000Z,6545.0,5879.0,0.15,0.03,negative,emergent,impulsive,-9.862|-0.673|-0.941,2020.0,eq,0.87,0.130829094932,0.23,0.233872349806,
416,uw61751762,2021-07-30T14:21:58.470000Z,46.299,-122.232,earthquake,5.56,0.52,ml,0.087,0.66,0.36,CC,BH,MAR,--,46.2853,-122.297,679.3,"bucket1$416,:3,:15001",100,2021-07-30T14:21:08.470000Z,5310.0,5158.0,0.15,0.15,undecidable,emergent,emergent,2.352|3.528|3.006,2021.0,eq,0.52,0.0868131598545,0.72,0.0347808087145,
417,uw61800851,2021-11-28T04:59:30.580000Z,45.331,-121.692,earthquake,5.57,1.61,ml,0.149,0.52,0.32,UW,HH,HOOD,--,45.3223,-121.651,1512.0,"bucket1$417,:3,:15001",100,2021-11-28T04:58:40.580000Z,5283.0,5164.0,0.06,0.06,positive,impulsive,impulsive,20.632|19.106|20.647,2021.0,eq,1.61,0.148523564211,1.99,0.391910314874,
418,uw10765628,2009-06-04T04:44:14.850000Z,46.069,-122.878,earthquake,19.301,1.3,ml,0.109,0.74,0.68,CC,BH,STD,--,46.2375,-122.224,1189.0,"bucket1$418,:3,:15001",100,2009-06-04T04:43:24.850000Z,6605.0,5899.0,0.07,0.02,negative,,,6.279|0.373|11.652,2009.0,eq,1.3,0.109,1.4,0.04,
419,uw61788162,2021-11-13T11:04:41.540000Z,46.207,-122.181,earthquake,3.18,0.58,md,0.177,0.68,0.38,CC,BH,REM,--,46.2002,-122.186,1905.4,"bucket1$419,:3,:15001",100,2021-11-13T11:03:51.540000Z,5178.0,5106.0,0.06,0.06,positive,impulsive,impulsive,8.063|-1.012|3.042,2021.0,eq,,,0.58,0.176740675829,
420,uw10815843,2011-05-14T19:51:09.400000Z,47.906,-122.907,earthquake,17.401,0.9,ml,0.102,0.56,0.665,UW,BH,GNW,--,47.5641,-122.825,220.0,"bucket1$420,:3,:15001",100,2011-05-14T19:50:19.400000Z,6182.0,5644.0,0.03,0.03,undecidable,,,0.851|3.725|-3.168,2011.0,eq,0.9,0.102,0.7,0.03,
421,uw60514452,2013-04-03T22:07:31.670000Z,42.034,-124.2,earthquake,-1.002,0.7,md,,2.5,2.57,UO,BH,DBO,--,43.1187,-123.244,957.0,"bucket1$421,:3,:15001",100,2013-04-03T22:06:41.670000Z,9593.0,7394.0,0.15,0.15,undecidable,emergent,emergent,2.315|-2.214|-4.71,2013.0,eq,1.63,0.145,0.7,0.0,1.3
422,uw61027606,2015-05-30T05:31:50.530000Z,47.316,-123.463,earthquake,-0.282,1.17,ml,0.101,5.06,1.4,US,BH,NLWA,00,47.3917,-123.869,640.0,"bucket1$422,:3,:15001",100,2015-05-30T05:31:00.530000Z,6104.0,5537.0,0.06,0.06,positive,impulsive,impulsive,10.245|4.548|-2.42,2015.0,eq,1.17,0.101,0.88,0.221,
423,uw61721781,2021-04-01T03:39:37.790000Z,46.665,-122.327,earthquake,18.87,0.71,ml,0.16,1.13,0.31,UW,HH,RCM,--,46.8356,-121.733,3085.0,"bucket1$423,:3,:15001",100,2021-04-01T03:38:47.790000Z,6494.0,5853.0,0.15,0.15,undecidable,emergent,emergent,0.042|4.571|-2.088,2021.0,eq,0.71,0.15957791071,0.82,0.0954992431562,
424,uw61401727,2018-07-26T10:37:17.400000Z,48.742,-123.246,earthquake,24.88,1.01,ml,0.192,1.22,0.78,CN,HH,SYMB,--,48.5593,-123.799,945.0,"bucket1$424,:3,:15001",100,2018-07-26T10:36:27.400000Z,6369.0,5796.0,0.06,0.03,positive,impulsive,impulsive,2.868|11.857|5.879,2018.0,eq,1.01,0.192,0.73,0.098,
425,uw10744768,2008-05-13T05:10:39.130000Z,45.054,-122.537,earthquake,21.006,1.6,md,0.06,1.11,1.105,TA,BH,H04A,--,44.6837,-122.186,652.0,"bucket1$425,:3,:15001",100,2008-05-13T05:09:49.130000Z,6595.0,5945.0,0.06,0.08,undecidable,,,6.545|2.255|2.32,2008.0,eq,,,1.6,0.06,
426,uw60944937,2015-01-04T23:33:59.450000Z,41.84,-119.625,earthquake,3.47,2.69,ml,0.122,5.37,2.29,US,BH,WVOR,00,42.4339,-118.637,1344.0,"bucket1$426,:3,:15001",100,2015-01-04T23:33:09.450000Z,7945.0,6675.0,0.06,0.06,negative,impulsive,impulsive,6.662|2.069|5.865,2015.0,eq,2.69,0.122,2.52,0.101,
427,uw61730857,2021-06-06T03:57:29.350000Z,45.342,-121.691,earthquake,5.08,1.36,ml,0.163,0.45,0.33,CC,BH,TIMB,--,45.3357,-121.71,1869.0,"bucket1$427,:3,:15001",100,2021-06-06T03:56:39.350000Z,5282.0,5159.0,0.06,0.06,negative,impulsive,impulsive,13.584|12.037|14.563,2021.0,eq,1.36,0.163457289445,1.27,0.223414154979,
428,uw61866532,2022-08-27T14:27:53.900000Z,46.718,-121.885,earthquake,4.13,0.4,ml,0.131043356422,0.6,0.44,CC,BH,PR05,--,46.8417,-121.949,1553.0,"bucket1$428,:3,:15001",100,2022-08-27T14:27:03.900000Z,5479.0,5263.0,0.06,0.06,negative,impulsive,impulsive,-3.956|-5.370|1.052,2022.0,eq,0.4,0.131043356422,-0.02,0.222161568829,
429,uw61899236,2022-12-19T23:41:26.810000Z,48.0838333333,-121.548333333,earthquake,9.11,0.83,ml,0.0401553920385,16.39,0.39,UW,HH,TOLT,--,47.6947,-121.689,541.0,"bucket1$429,:3,:15001",100,2022-12-19T23:40:36.810000Z,6309.0,5761.0,0.15,0.15,undecidable,emergent,emergent,-0.437|0.160|0.098,2022.0,eq,0.83,0.0401553920385,1.08,0.254259685754,
430,uw10820818,2011-07-07T22:07:04.130000Z,46.204,-122.184,earthquake,4.36,0.78,ml,0.234,0.65,0.875,CC,BH,SWFL,--,46.1887,-122.202,2268.0,"bucket1$430,:3,:15001",100,2011-07-07T22:06:14.130000Z,5223.0,5125.0,0.04,0.02,undecidable,,,10.144|16.853|21.166,2011.0,eq,0.78,0.234,0.2,0.03,
431,uw10746833,2008-09-06T07:25:59.480000Z,46.702,-119.318,earthquake,26.657,1.01,md,0.445,0.51,0.28,US,BH,HAWA,--,46.3925,-119.533,364.0,"bucket1$431,:3,:15001",100,2008-09-06T07:25:09.480000Z,6347.0,5764.0,0.12,0.08,negative,impulsive,,3.413|0.481|0.057,2008.0,eq,,,1.01,0.445,
432,uw60432081,2012-06-22T18:10:23.220000Z,48.675,-122.087,earthquake,23.212,1.65,ml,0.102,4.2,1.26,TA,BH,A04D,--,48.7201,-122.706,13.0,"bucket1$432,:3,:15001",100,2012-06-22T18:09:33.220000Z,6418.0,5805.0,0.15,0.06,positive,emergent,impulsive,8.703|1.803|2.984,2012.0,eq,1.65,0.102,0.97,0.052,
433,uw10767828,2009-05-08T08:58:27.590000Z,46.387,-119.279,earthquake,-0.098,1.44,ml,0.091,0.02,0.014,US,BH,HAWA,--,46.3925,-119.533,364.0,"bucket1$433,:3,:15001",100,2009-05-08T08:57:37.590000Z,5693.0,5393.0,0.05,0.05,negative,,,18.907|23.262|14.817,2009.0,eq,1.44,0.091,1.8,0.03,
434,uw10821193,2011-02-16T22:11:13.090000Z,46.274,-122.22,earthquake,4.434,0.98,ml,0.106,0.51,0.341,CC,BH,VALT,--,46.2142,-122.189,1681.0,"bucket1$434,:3,:15001",100,2011-02-16T22:10:23.090000Z,5363.0,5183.0,0.02,0.02,undecidable,,,5.77|8.309|9.217,2011.0,eq,0.98,0.106,0.2,0.02,
435,uw60498017,2013-01-29T03:43:41.490000Z,47.885,-121.65,earthquake,8.232,1.75,ml,0.14,0.45,0.27,TA,BH,B05D,--,48.2641,-122.096,153.0,"bucket1$435,:3,:15001",100,2013-01-29T03:42:51.490000Z,6558.0,5873.0,0.15,0.06,positive,emergent,impulsive,11.592|0.75|-3.598,2013.0,eq,1.75,0.14,1.68,0.136,
436,uw61706356,2020-12-21T06:56:14.310000Z,46.853,-121.76,earthquake,1.4,0.9,ml,0.139,0.42,0.19,UW,HH,RCM,--,46.8356,-121.733,3085.0,"bucket1$436,:3,:15001",100,2020-12-21T06:55:24.310000Z,5147.0,5084.0,0.06,0.06,undecidable,impulsive,impulsive,9.943|12.411|13.652,2020.0,eq,0.9,0.139037345306,0.3,0.236351003909,
437,uw61704312,2021-02-18T01:29:04.910000Z,46.847,-121.763,earthquake,0.76,0.9,ml,0.2,0.5,0.23,CC,BH,PARA,--,46.7864,-121.742,1651.2,"bucket1$437,:3,:15001",100,2021-02-18T01:28:14.910000Z,5244.0,5131.0,0.06,0.03,positive,impulsive,impulsive,9.626|4.038|11.014,2021.0,eq,0.9,0.199504250503,0.17,0.346804162717,
438,uw61814332,2022-03-18T13:35:46.720000Z,45.327,-121.691,earthquake,4.52,1.41,ml,0.25,0.38,0.42,CC,BH,TIMB,--,45.3357,-121.71,1869.0,"bucket1$438,:3,:15001",100,2022-03-18T13:34:56.720000Z,5276.0,5152.0,0.03,0.03,negative,impulsive,impulsive,18.907|25.213|17.775,2022.0,eq,1.41,0.250459828793,1.82,0.510676240496,
